Datetime,BTC-USD_close,LTC-USD_close,ETH-USD_close,BCH-USD_close
2020-10-27 00:00:00+00:00,13075.2421875,56.745750427246094,393.88818359375,259.78253173828125
2020-10-27 00:01:00+00:00,13063.197265625,56.71140670776367,393.08087158203125,259.4238586425781
2020-10-27 00:02:00+00:00,13063.1240234375,56.71063995361328,393.0762023925781,259.4230651855469
2020-10-27 00:03:00+00:00,13063.2353515625,56.7107048034668,393.0770263671875,259.42333984375
2020-10-27 00:04:00+00:00,13060.837890625,56.68337631225586,393.0667419433594,259.3621520996094
2020-10-27 00:05:00+00:00,13061.2919921875,56.68543243408203,393.08062744140625,259.3712158203125
2020-10-27 00:06:00+00:00,13061.28515625,56.685638427734375,393.0816650390625,
2020-10-27 00:07:00+00:00,13071.966796875,56.83454895019531,393.4534606933594,259.9102783203125
2020-10-27 00:08:00+00:00,13072.232421875,56.83141326904297,393.4317932128906,259.8946533203125
2020-10-27 00:09:00+00:00,13072.22265625,56.831478118896484,393.4323425292969,259.8957824707031
2020-10-27 00:10:00+00:00,13084.31640625,56.8267936706543,393.7444763183594,259.7351989746094
2020-10-27 00:11:00+00:00,13084.6435546875,56.82817077636719,393.7539367675781,259.7423095703125
2020-10-27 00:12:00+00:00,13084.6376953125,56.82785415649414,393.7545471191406,259.7428283691406
2020-10-27 00:13:00+00:00,13087.7265625,56.882537841796875,393.9950866699219,259.9560852050781
2020-10-27 00:14:00+00:00,13087.7880859375,56.88286590576172,393.9998474121094,259.9588317871094
2020-10-27 00:15:00+00:00,13087.8974609375,56.883670806884766,394.0013122558594,
2020-10-27 00:16:00+00:00,13093.232421875,57.02708053588867,394.4991149902344,260.2586364746094
2020-10-27 00:17:00+00:00,13092.484375,57.023799896240234,394.4748229980469,
2020-10-27 00:18:00+00:00,13092.4697265625,57.02383041381836,394.474853515625,260.2427978515625
2020-10-27 00:19:00+00:00,13095.6484375,57.13376998901367,394.9154052734375,260.54351806640625
2020-10-27 00:20:00+00:00,13096.1142578125,57.13623809814453,394.9302978515625,
2020-10-27 00:21:00+00:00,13096.01953125,57.135658264160156,394.92950439453125,260.553466796875
2020-10-27 00:22:00+00:00,13090.6845703125,57.1454963684082,394.75531005859375,260.4285888671875
2020-10-27 00:23:00+00:00,13090.0341796875,57.1424674987793,394.73443603515625,
2020-10-27 00:24:00+00:00,13090.0263671875,57.142417907714844,394.734130859375,260.413818359375
2020-10-27 00:25:00+00:00,13095.875,57.346641540527344,394.996337890625,261.12689208984375
2020-10-27 00:26:00+00:00,13095.349609375,57.34429931640625,394.98089599609375,261.1165771484375
2020-10-27 00:27:00+00:00,13095.390625,57.344242095947266,394.98089599609375,261.1162414550781
2020-10-27 00:28:00+00:00,13107.5009765625,57.38247299194336,395.4192199707031,261.02978515625
2020-10-27 00:29:00+00:00,13107.232421875,57.38243865966797,395.4109802246094,261.0245056152344
2020-10-27 00:30:00+00:00,13107.240234375,57.382469177246094,395.4114074707031,261.02508544921875
2020-10-27 00:31:00+00:00,13119.4833984375,57.37298583984375,395.6333923339844,
2020-10-27 00:32:00+00:00,13120.4755859375,57.37333679199219,395.63604736328125,261.3674621582031
2020-10-27 00:33:00+00:00,13120.369140625,57.37284469604492,395.63494873046875,
2020-10-27 00:34:00+00:00,13117.1484375,57.28958511352539,395.6760559082031,261.1297302246094
2020-10-27 00:35:00+00:00,13116.9443359375,57.288597106933594,395.67022705078125,261.12603759765625
2020-10-27 00:36:00+00:00,13116.888671875,57.2881965637207,395.6701354980469,261.1260681152344
2020-10-27 00:37:00+00:00,13110.55078125,57.24506378173828,395.7371826171875,
