Datetime,BTC-USD_close,LTC-USD_close,ETH-USD_close,BCH-USD_close
2020-10-21 00:00:00+01:00,11949.4921875,47.193321228027344,369.677490234375,243.22763061523438
2020-10-21 00:01:00+01:00,11950.599609375,47.19598388671875,369.6913146972656,243.23968505859375
2020-10-21 00:03:00+01:00,11950.7607421875,47.19878387451172,369.69110107421875,243.23924255371094
2020-10-21 00:04:00+01:00,11950.7607421875,47.19878005981445,369.692138671875,243.24017333984375
2020-10-21 00:05:00+01:00,11943.478515625,47.154998779296875,369.7738952636719,243.3964080810547
2020-10-21 00:06:00+01:00,11942.884765625,47.150089263916016,369.7669372558594,243.40133666992188
2020-10-21 00:07:00+01:00,11942.861328125,47.150062561035156,369.7666015625,243.40115356445312
2020-10-21 00:08:00+01:00,11942.8857421875,47.150081634521484,369.76678466796875,243.40115356445312
2020-10-21 00:09:00+01:00,11942.8857421875,47.150081634521484,369.7669677734375,243.40126037597656
2020-10-21 00:10:00+01:00,11944.9443359375,47.15385055541992,369.92333984375,243.57015991210938
2020-10-21 00:11:00+01:00,11943.29296875,47.15325164794922,369.94189453125,243.5797576904297
2020-10-21 00:13:00+01:00,11943.32421875,47.153289794921875,369.9419250488281,243.5797119140625
2020-10-21 00:14:00+01:00,11943.32421875,47.153289794921875,369.9417419433594,243.5796356201172
2020-10-21 00:15:00+01:00,11946.62890625,47.1385498046875,369.93328857421875,243.47750854492188
2020-10-21 00:16:00+01:00,11946.80859375,47.13920974731445,369.9458312988281,243.4888153076172
2020-10-21 00:17:00+01:00,11946.8095703125,47.13920974731445,369.9458923339844,243.4888153076172
2020-10-21 00:18:00+01:00,11946.81640625,47.139251708984375,369.9458923339844,243.4888153076172
2020-10-21 00:19:00+01:00,11946.8291015625,47.139259338378906,369.9460754394531,243.4889373779297
2020-10-21 00:20:00+01:00,11945.15234375,47.17678451538086,369.92919921875,243.44224548339844
2020-10-21 00:21:00+01:00,11943.9609375,47.16631317138672,369.94158935546875,243.44161987304688
2020-10-21 00:22:00+01:00,11943.9609375,47.166343688964844,369.9416809082031,243.44195556640625
2020-10-21 00:23:00+01:00,11943.9375,47.16629409790039,369.9416809082031,243.44189453125
2020-10-21 00:24:00+01:00,11943.9599609375,47.166259765625,369.941650390625,243.44189453125
2020-10-21 00:25:00+01:00,11930.68359375,47.12807846069336,369.3655090332031,243.3657989501953
2020-10-21 00:26:00+01:00,11927.7802734375,47.12699508666992,369.2105712890625,243.3521728515625
2020-10-21 00:27:00+01:00,11927.8583984375,47.12724304199219,369.212646484375,243.35328674316406
2020-10-21 00:28:00+01:00,11927.8583984375,47.12723922729492,369.21234130859375,243.35299682617188
2020-10-21 00:29:00+01:00,11927.6318359375,47.124019622802734,369.21234130859375,243.35299682617188
2020-10-21 00:30:00+01:00,11929.7265625,47.121238708496094,369.2393798828125,243.36187744140625
2020-10-21 00:31:00+01:00,11930.203125,47.11903762817383,369.2587585449219,243.35357666015625
2020-10-21 00:32:00+01:00,11929.86328125,47.117618560791016,369.24853515625,243.3536376953125
2020-10-21 00:33:00+01:00,11929.86328125,47.11762237548828,369.2481384277344,243.3533172607422
2020-10-21 00:35:00+01:00,11926.50390625,47.1307258605957,369.2662658691406,243.24359130859375
2020-10-21 00:36:00+01:00,11925.3466796875,47.138919830322266,369.27313232421875,243.2316436767578
2020-10-21 00:37:00+01:00,11925.3759765625,47.13896942138672,369.2739562988281,243.23220825195312
2020-10-21 00:38:00+01:00,11925.3759765625,47.13896942138672,369.2738342285156,243.23204040527344
2020-10-21 00:40:00+01:00,11910.833984375,47.11351776123047,368.8852844238281,243.1210479736328
2020-10-21 00:41:00+01:00,11900.6044921875,47.07780838012695,368.8099060058594,243.11349487304688
2020-10-21 00:42:00+01:00,11901.087890625,47.08167266845703,368.8199157714844,243.1194305419922
2020-10-21 00:43:00+01:00,11901.123046875,47.08169174194336,368.82025146484375,243.11947631835938
2020-10-21 00:44:00+01:00,11901.123046875,47.08169174194336,368.8200378417969,243.11932373046875
2020-10-21 00:46:00+01:00,11894.4013671875,46.95357131958008,368.20806884765625,242.71218872070312
2020-10-21 00:47:00+01:00,11894.3642578125,46.953514099121094,368.20721435546875,242.71205139160156
2020-10-21 00:48:00+01:00,11894.4111328125,46.95367431640625,368.20745849609375,242.71205139160156
2020-10-21 00:49:00+01:00,11894.4111328125,46.953670501708984,368.20745849609375,242.7120361328125
2020-10-21 00:50:00+01:00,11908.2626953125,47.04209899902344,368.53759765625,243.0117645263672
2020-10-21 00:51:00+01:00,11908.33203125,47.04037857055664,368.56024169921875,243.0475311279297
2020-10-21 00:52:00+01:00,11908.33203125,47.040382385253906,368.5595397949219,243.04689025878906
2020-10-21 00:53:00+01:00,11908.5693359375,47.04316329956055,368.5595397949219,243.04689025878906
2020-10-21 00:55:00+01:00,11914.9619140625,47.053829193115234,369.01654052734375,242.8748321533203
2020-10-21 00:56:00+01:00,11916.3349609375,47.05105209350586,369.1373596191406,242.8454132080078
2020-10-21 00:57:00+01:00,11916.333984375,47.05105972290039,369.1370849609375,242.8455810546875
2020-10-21 00:58:00+01:00,11916.3349609375,47.05101776123047,369.1370849609375,242.8455810546875
2020-10-21 00:59:00+01:00,11916.3349609375,47.051029205322266,369.13690185546875,242.84555053710938
2020-10-21 01:01:00+01:00,11912.2958984375,47.07322311401367,369.10662841796875,242.82240295410156
2020-10-21 01:02:00+01:00,11912.2890625,47.07316970825195,369.1098937988281,242.82528686523438
2020-10-21 01:03:00+01:00,11912.3095703125,47.07320022583008,369.1098937988281,242.82664489746094
2020-10-21 01:04:00+01:00,11912.482421875,47.07596969604492,369.1109619140625,242.82662963867188
2020-10-21 01:05:00+01:00,11902.478515625,47.06523132324219,368.84173583984375,242.48898315429688
2020-10-21 01:06:00+01:00,11901.111328125,47.05835723876953,368.7857666015625,242.48052978515625
2020-10-21 01:07:00+01:00,11900.9287109375,47.05569076538086,368.7857360839844,242.48089599609375
2020-10-21 01:08:00+01:00,11900.9287109375,47.05569839477539,368.78643798828125,242.4824676513672
2020-10-21 01:09:00+01:00,11901.1513671875,47.058345794677734,368.78643798828125,242.4824676513672
2020-10-21 01:10:00+01:00,11906.533203125,47.0862922668457,368.73388671875,242.65377807617188
2020-10-21 01:11:00+01:00,11908.982421875,47.09223937988281,368.72796630859375,242.69229125976562
2020-10-21 01:12:00+01:00,11909.0625,47.09239196777344,368.7285461425781,242.6920623779297
2020-10-21 01:14:00+01:00,11909.0458984375,47.09224319458008,368.7295227050781,242.69287109375
2020-10-21 01:15:00+01:00,11921.275390625,47.12963104248047,369.1698913574219,243.2692108154297
2020-10-21 01:16:00+01:00,11925.5341796875,47.13563919067383,369.2963562011719,243.53236389160156
